amount,loc,timestamp,mean_amt,std_amt,last_loc,last_time,type,ip_address
129.0,Dubai,2026-02-07T14:07:51.212942,100,20,Dubai,2026-02-06T14:07:51.212943,POS_PAYMENT,10.0.0.91
500.01,Dubai,2026-02-07T14:07:51.212948,5000,1000,Dubai,2026-02-07T13:57:51.212949,WITHDRAWAL_QUICK_FLIP,192.168.1.105
144.0,Dubai,2026-02-07T14:07:51.212951,100,20,Dubai,2026-02-06T14:07:51.212952,POS_PAYMENT,10.0.0.179
62.0,Dubai,2026-02-07T14:07:51.212955,100,20,Dubai,2026-02-06T14:07:51.212955,POS_PAYMENT,10.0.0.82
52.0,Dubai,2026-02-07T14:07:51.212958,100,20,Dubai,2026-02-06T14:07:51.212959,POS_PAYMENT,10.0.0.137
92.0,Dubai,2026-02-07T14:07:51.212961,100,20,Dubai,2026-02-06T14:07:51.212962,POS_PAYMENT,10.0.0.160
74.0,Dubai,2026-02-07T14:07:51.212965,100,20,Dubai,2026-02-06T14:07:51.212965,POS_PAYMENT,10.0.0.138
64.0,Dubai,2026-02-07T14:07:51.212968,100,20,Dubai,2026-02-06T14:07:51.212969,POS_PAYMENT,10.0.0.9
125.0,Dubai,2026-02-07T14:07:51.212971,100,20,Dubai,2026-02-06T14:07:51.212972,POS_PAYMENT,10.0.0.82
122.0,Dubai,2026-02-07T14:07:51.212975,100,20,Dubai,2026-02-06T14:07:51.212975,POS_PAYMENT,10.0.0.215
113.0,Dubai,2026-02-07T14:07:51.212978,100,20,Dubai,2026-02-06T14:07:51.212978,POS_PAYMENT,10.0.0.241
97.0,Dubai,2026-02-07T14:07:51.212981,100,20,Dubai,2026-02-06T14:07:51.212982,POS_PAYMENT,10.0.0.123
97.0,Dubai,2026-02-07T14:07:51.212984,100,20,Dubai,2026-02-06T14:07:51.212985,POS_PAYMENT,10.0.0.24
115.0,Dubai,2026-02-07T14:07:51.212988,100,20,Dubai,2026-02-06T14:07:51.212988,POS_PAYMENT,10.0.0.42
112.0,Dubai,2026-02-07T14:07:51.212991,100,20,Dubai,2026-02-06T14:07:51.212991,POS_PAYMENT,10.0.0.230
89.0,Dubai,2026-02-07T14:07:51.212994,100,20,Dubai,2026-02-06T14:07:51.212995,POS_PAYMENT,10.0.0.61
78.0,Dubai,2026-02-07T14:07:51.212997,100,20,Dubai,2026-02-06T14:07:51.212998,POS_PAYMENT,10.0.0.159
98.0,Dubai,2026-02-07T14:07:51.213001,100,20,Dubai,2026-02-06T14:07:51.213001,POS_PAYMENT,10.0.0.28
50.0,Dubai,2026-02-07T14:07:51.213004,100,20,Dubai,2026-02-06T14:07:51.213005,POS_PAYMENT,10.0.0.37
147.0,Dubai,2026-02-07T14:07:51.213007,100,20,Dubai,2026-02-06T14:07:51.213008,POS_PAYMENT,10.0.0.75
119.0,Dubai,2026-02-07T14:07:51.213011,100,20,Dubai,2026-02-06T14:07:51.213011,POS_PAYMENT,10.0.0.246
103.0,Dubai,2026-02-07T14:07:51.213014,100,20,Dubai,2026-02-06T14:07:51.213014,POS_PAYMENT,10.0.0.81
112.0,Dubai,2026-02-07T14:07:51.213017,100,20,Dubai,2026-02-06T14:07:51.213018,POS_PAYMENT,10.0.0.32
64.0,Dubai,2026-02-07T14:07:51.213020,100,20,Dubai,2026-02-06T14:07:51.213021,POS_PAYMENT,10.0.0.17
111.0,Dubai,2026-02-07T14:07:51.213024,100,20,Dubai,2026-02-06T14:07:51.213024,POS_PAYMENT,10.0.0.237
109.0,Dubai,2026-02-07T14:07:51.213027,100,20,Dubai,2026-02-06T14:07:51.213028,POS_PAYMENT,10.0.0.237
73.0,Dubai,2026-02-07T14:07:51.213030,100,20,Dubai,2026-02-06T14:07:51.213031,POS_PAYMENT,10.0.0.102
149.0,Dubai,2026-02-07T14:07:51.213035,100,20,Dubai,2026-02-06T14:07:51.213036,POS_PAYMENT,10.0.0.228
88.0,Dubai,2026-02-07T14:07:51.213040,100,20,Dubai,2026-02-06T14:07:51.213040,POS_PAYMENT,10.0.0.223
109.0,Dubai,2026-02-07T14:07:51.213044,100,20,Dubai,2026-02-06T14:07:51.213045,POS_PAYMENT,10.0.0.173
73.0,Dubai,2026-02-07T14:07:51.213048,100,20,Dubai,2026-02-06T14:07:51.213049,POS_PAYMENT,10.0.0.233
118.0,Dubai,2026-02-07T14:07:51.213051,100,20,Dubai,2026-02-06T14:07:51.213052,POS_PAYMENT,10.0.0.81
86.0,Dubai,2026-02-07T14:07:51.213055,100,20,Dubai,2026-02-06T14:07:51.213055,POS_PAYMENT,10.0.0.36
60.0,Dubai,2026-02-07T14:07:51.213058,100,20,Dubai,2026-02-06T14:07:51.213059,POS_PAYMENT,10.0.0.186
88.0,Dubai,2026-02-07T14:07:51.213061,100,20,Dubai,2026-02-06T14:07:51.213062,POS_PAYMENT,10.0.0.2
144.0,Dubai,2026-02-07T14:07:51.213065,100,20,Dubai,2026-02-06T14:07:51.213065,POS_PAYMENT,10.0.0.204
111.0,Dubai,2026-02-07T14:07:51.213068,100,20,Dubai,2026-02-06T14:07:51.213069,POS_PAYMENT,10.0.0.123
133.0,Dubai,2026-02-07T14:07:51.213072,100,20,Dubai,2026-02-06T14:07:51.213072,POS_PAYMENT,10.0.0.206
136.0,Dubai,2026-02-07T14:07:51.213075,100,20,Dubai,2026-02-06T14:07:51.213076,POS_PAYMENT,10.0.0.16
148.0,Dubai,2026-02-07T14:07:51.213078,100,20,Dubai,2026-02-06T14:07:51.213079,POS_PAYMENT,10.0.0.100
98.0,Dubai,2026-02-07T14:07:51.213082,100,20,Dubai,2026-02-06T14:07:51.213082,POS_PAYMENT,10.0.0.248
110.0,Dubai,2026-02-07T14:07:51.213085,100,20,Dubai,2026-02-06T14:07:51.213086,POS_PAYMENT,10.0.0.63
119.0,Dubai,2026-02-07T14:07:51.213090,100,20,Dubai,2026-02-06T14:07:51.213090,POS_PAYMENT,10.0.0.209
121.0,Dubai,2026-02-07T14:07:51.213093,100,20,Dubai,2026-02-06T14:07:51.213094,POS_PAYMENT,10.0.0.151
127.0,Dubai,2026-02-07T14:07:51.213096,100,20,Dubai,2026-02-06T14:07:51.213097,POS_PAYMENT,10.0.0.129
145.0,Dubai,2026-02-07T14:07:51.213100,100,20,Dubai,2026-02-06T14:07:51.213100,POS_PAYMENT,10.0.0.102
76.0,Dubai,2026-02-07T14:07:51.213103,100,20,Dubai,2026-02-06T14:07:51.213104,POS_PAYMENT,10.0.0.31
71.0,Dubai,2026-02-07T14:07:51.213107,100,20,Dubai,2026-02-06T14:07:51.213107,POS_PAYMENT,10.0.0.117
60.0,Dubai,2026-02-07T14:07:51.213110,100,20,Dubai,2026-02-06T14:07:51.213111,POS_PAYMENT,10.0.0.147
87.0,Dubai,2026-02-07T14:07:51.213113,100,20,Dubai,2026-02-06T14:07:51.213114,POS_PAYMENT,10.0.0.1
123.0,Dubai,2026-02-07T14:07:51.213117,100,20,Dubai,2026-02-06T14:07:51.213117,POS_PAYMENT,10.0.0.13
118.0,Dubai,2026-02-07T14:07:51.213121,100,20,Dubai,2026-02-06T14:07:51.213122,POS_PAYMENT,10.0.0.245
83.0,Dubai,2026-02-07T14:07:51.213124,100,20,Dubai,2026-02-06T14:07:51.213125,POS_PAYMENT,10.0.0.151
138.0,Dubai,2026-02-07T14:07:51.213128,100,20,Dubai,2026-02-06T14:07:51.213128,POS_PAYMENT,10.0.0.230
57.0,Dubai,2026-02-07T14:07:51.213131,100,20,Dubai,2026-02-06T14:07:51.213132,POS_PAYMENT,10.0.0.192
80.0,Dubai,2026-02-07T14:07:51.213134,100,20,Dubai,2026-02-06T14:07:51.213135,POS_PAYMENT,10.0.0.97
98.0,Dubai,2026-02-07T14:07:51.213138,100,20,Dubai,2026-02-06T14:07:51.213138,POS_PAYMENT,10.0.0.132
103.0,Dubai,2026-02-07T14:07:51.213141,100,20,Dubai,2026-02-06T14:07:51.213142,POS_PAYMENT,10.0.0.169
145.0,Dubai,2026-02-07T14:07:51.213144,100,20,Dubai,2026-02-06T14:07:51.213145,POS_PAYMENT,10.0.0.131
60.0,Dubai,2026-02-07T14:07:51.213148,100,20,Dubai,2026-02-06T14:07:51.213148,POS_PAYMENT,10.0.0.46
69.0,Dubai,2026-02-07T14:07:51.213151,100,20,Dubai,2026-02-06T14:07:51.213152,POS_PAYMENT,10.0.0.34
54.0,Dubai,2026-02-07T14:07:51.213155,100,20,Dubai,2026-02-06T14:07:51.213155,POS_PAYMENT,10.0.0.215
60.0,Dubai,2026-02-07T14:07:51.213158,100,20,Dubai,2026-02-06T14:07:51.213159,POS_PAYMENT,10.0.0.184
58.0,Dubai,2026-02-07T14:07:51.213161,100,20,Dubai,2026-02-06T14:07:51.213162,POS_PAYMENT,10.0.0.216
86.0,Dubai,2026-02-07T14:07:51.213165,100,20,Dubai,2026-02-06T14:07:51.213165,POS_PAYMENT,10.0.0.38
61.0,Dubai,2026-02-07T14:07:51.213168,100,20,Dubai,2026-02-06T14:07:51.213169,POS_PAYMENT,10.0.0.232
106.0,Dubai,2026-02-07T14:07:51.213171,100,20,Dubai,2026-02-06T14:07:51.213172,POS_PAYMENT,10.0.0.226
143.0,Dubai,2026-02-07T14:07:51.213175,100,20,Dubai,2026-02-06T14:07:51.213175,POS_PAYMENT,10.0.0.227
117.0,Dubai,2026-02-07T14:07:51.213178,100,20,Dubai,2026-02-06T14:07:51.213179,POS_PAYMENT,10.0.0.124
140.0,Dubai,2026-02-07T14:07:51.213181,100,20,Dubai,2026-02-06T14:07:51.213182,POS_PAYMENT,10.0.0.3
77.0,Dubai,2026-02-07T14:07:51.213185,100,20,Dubai,2026-02-06T14:07:51.213185,POS_PAYMENT,10.0.0.67
89.0,Dubai,2026-02-07T14:07:51.213188,100,20,Dubai,2026-02-06T14:07:51.213189,POS_PAYMENT,10.0.0.227
72.0,Dubai,2026-02-07T14:07:51.213191,100,20,Dubai,2026-02-06T14:07:51.213192,POS_PAYMENT,10.0.0.248
101.0,Dubai,2026-02-07T14:07:51.213195,100,20,Dubai,2026-02-06T14:07:51.213195,POS_PAYMENT,10.0.0.176
68.0,Dubai,2026-02-07T14:07:51.213198,100,20,Dubai,2026-02-06T14:07:51.213199,POS_PAYMENT,10.0.0.41
79.0,Dubai,2026-02-07T14:07:51.213201,100,20,Dubai,2026-02-06T14:07:51.213202,POS_PAYMENT,10.0.0.54
112.0,Dubai,2026-02-07T14:07:51.213205,100,20,Dubai,2026-02-06T14:07:51.213205,POS_PAYMENT,10.0.0.117
97.0,Dubai,2026-02-07T14:07:51.213209,100,20,Dubai,2026-02-06T14:07:51.213210,POS_PAYMENT,10.0.0.254
51.0,Dubai,2026-02-07T14:07:51.213212,100,20,Dubai,2026-02-06T14:07:51.213213,POS_PAYMENT,10.0.0.84
122.0,Dubai,2026-02-07T14:07:51.213216,100,20,Dubai,2026-02-06T14:07:51.213216,POS_PAYMENT,10.0.0.63
148.0,Dubai,2026-02-07T14:07:51.213219,100,20,Dubai,2026-02-06T14:07:51.213220,POS_PAYMENT,10.0.0.106
91.0,Dubai,2026-02-07T14:07:51.213223,100,20,Dubai,2026-02-06T14:07:51.213223,POS_PAYMENT,10.0.0.183
106.0,Dubai,2026-02-07T14:07:51.213226,100,20,Dubai,2026-02-06T14:07:51.213227,POS_PAYMENT,10.0.0.146
93.0,Dubai,2026-02-07T14:07:51.213229,100,20,Dubai,2026-02-06T14:07:51.213230,POS_PAYMENT,10.0.0.173
93.0,Dubai,2026-02-07T14:07:51.213233,100,20,Dubai,2026-02-06T14:07:51.213233,POS_PAYMENT,10.0.0.171
116.0,Dubai,2026-02-07T14:07:51.213236,100,20,Dubai,2026-02-06T14:07:51.213237,POS_PAYMENT,10.0.0.221
120.0,Dubai,2026-02-07T14:07:51.213239,100,20,Dubai,2026-02-06T14:07:51.213240,POS_PAYMENT,10.0.0.219
99.0,Dubai,2026-02-07T14:07:51.213243,100,20,Dubai,2026-02-06T14:07:51.213243,POS_PAYMENT,10.0.0.228
93.0,Dubai,2026-02-07T14:07:51.213246,100,20,Dubai,2026-02-06T14:07:51.213247,POS_PAYMENT,10.0.0.2
58.0,Dubai,2026-02-07T14:07:51.213250,100,20,Dubai,2026-02-06T14:07:51.213250,POS_PAYMENT,10.0.0.52
62.0,Dubai,2026-02-07T14:07:51.213253,100,20,Dubai,2026-02-06T14:07:51.213253,POS_PAYMENT,10.0.0.197
59.0,Dubai,2026-02-07T14:07:51.213256,100,20,Dubai,2026-02-06T14:07:51.213257,POS_PAYMENT,10.0.0.174
120.0,Dubai,2026-02-07T14:07:51.213259,100,20,Dubai,2026-02-06T14:07:51.213260,POS_PAYMENT,10.0.0.44
97.0,Dubai,2026-02-07T14:07:51.213263,100,20,Dubai,2026-02-06T14:07:51.213263,POS_PAYMENT,10.0.0.241
52.0,Dubai,2026-02-07T14:07:51.213266,100,20,Dubai,2026-02-06T14:07:51.213267,POS_PAYMENT,10.0.0.168
79.0,Dubai,2026-02-07T14:07:51.213270,100,20,Dubai,2026-02-06T14:07:51.213271,POS_PAYMENT,10.0.0.77
53.0,Dubai,2026-02-07T14:07:51.213274,100,20,Dubai,2026-02-06T14:07:51.213275,POS_PAYMENT,10.0.0.228
132.0,Dubai,2026-02-07T14:07:51.213278,100,20,Dubai,2026-02-06T14:07:51.213279,POS_PAYMENT,10.0.0.40
65.0,Dubai,2026-02-07T14:07:51.213282,100,20,Dubai,2026-02-06T14:07:51.213283,POS_PAYMENT,10.0.0.144
71.0,Dubai,2026-02-07T14:07:51.213286,100,20,Dubai,2026-02-06T14:07:51.213286,POS_PAYMENT,10.0.0.174
114.0,Dubai,2026-02-07T14:07:51.213289,100,20,Dubai,2026-02-06T14:07:51.213290,POS_PAYMENT,10.0.0.109
135.0,Dubai,2026-02-07T14:07:51.213292,100,20,Dubai,2026-02-06T14:07:51.213293,POS_PAYMENT,10.0.0.87
66.0,Dubai,2026-02-07T14:07:51.213296,100,20,Dubai,2026-02-06T14:07:51.213296,POS_PAYMENT,10.0.0.220
113.0,Dubai,2026-02-07T14:07:51.213299,100,20,Dubai,2026-02-06T14:07:51.213300,POS_PAYMENT,10.0.0.141
67.0,Dubai,2026-02-07T14:07:51.213303,100,20,Dubai,2026-02-06T14:07:51.213303,POS_PAYMENT,10.0.0.81
139.0,Dubai,2026-02-07T14:07:51.213306,100,20,Dubai,2026-02-06T14:07:51.213307,POS_PAYMENT,10.0.0.217
74.0,Dubai,2026-02-07T14:07:51.213309,100,20,Dubai,2026-02-06T14:07:51.213310,POS_PAYMENT,10.0.0.86
82092.0,Russia,2026-02-07T14:07:51.213341,100,20,Dubai,2026-02-07T14:02:51.213344,TRANSFER,89.14.22.11
62.0,Dubai,2026-02-07T14:07:51.213349,100,20,Dubai,2026-02-06T14:07:51.213350,POS_PAYMENT,10.0.0.52
93.0,Dubai,2026-02-07T14:07:51.213355,100,20,Dubai,2026-02-06T14:07:51.213355,POS_PAYMENT,10.0.0.187
123.0,Dubai,2026-02-07T14:07:51.213359,100,20,Dubai,2026-02-06T14:07:51.213360,POS_PAYMENT,10.0.0.104
71.0,Dubai,2026-02-07T14:07:51.213363,100,20,Dubai,2026-02-06T14:07:51.213363,POS_PAYMENT,10.0.0.40
86.0,Dubai,2026-02-07T14:07:51.213366,100,20,Dubai,2026-02-06T14:07:51.213367,POS_PAYMENT,10.0.0.130
147.0,Dubai,2026-02-07T14:07:51.213370,100,20,Dubai,2026-02-06T14:07:51.213371,POS_PAYMENT,10.0.0.21
119.0,Dubai,2026-02-07T14:07:51.213373,100,20,Dubai,2026-02-06T14:07:51.213374,POS_PAYMENT,10.0.0.106
50.0,Dubai,2026-02-07T14:07:51.213377,100,20,Dubai,2026-02-06T14:07:51.213378,POS_PAYMENT,10.0.0.103
95.0,Dubai,2026-02-07T14:07:51.213380,100,20,Dubai,2026-02-06T14:07:51.213381,POS_PAYMENT,10.0.0.198
68.0,Dubai,2026-02-07T14:07:51.213384,100,20,Dubai,2026-02-06T14:07:51.213384,POS_PAYMENT,10.0.0.250
89.0,Dubai,2026-02-07T14:07:51.213387,100,20,Dubai,2026-02-06T14:07:51.213388,POS_PAYMENT,10.0.0.105
128.0,Dubai,2026-02-07T14:07:51.213391,100,20,Dubai,2026-02-06T14:07:51.213391,POS_PAYMENT,10.0.0.240
146.0,Dubai,2026-02-07T14:07:51.213396,100,20,Dubai,2026-02-06T14:07:51.213397,POS_PAYMENT,10.0.0.95
65.0,Dubai,2026-02-07T14:07:51.213400,100,20,Dubai,2026-02-06T14:07:51.213401,POS_PAYMENT,10.0.0.62
102.0,Dubai,2026-02-07T14:07:51.213404,100,20,Dubai,2026-02-06T14:07:51.213404,POS_PAYMENT,10.0.0.146
126.0,Dubai,2026-02-07T14:07:51.213407,100,20,Dubai,2026-02-06T14:07:51.213408,POS_PAYMENT,10.0.0.235
101.0,Dubai,2026-02-07T14:07:51.213411,100,20,Dubai,2026-02-06T14:07:51.213411,POS_PAYMENT,10.0.0.220
73.0,Dubai,2026-02-07T14:07:51.213414,100,20,Dubai,2026-02-06T14:07:51.213415,POS_PAYMENT,10.0.0.217
82.0,Dubai,2026-02-07T14:07:51.213417,100,20,Dubai,2026-02-06T14:07:51.213418,POS_PAYMENT,10.0.0.203
89.0,Dubai,2026-02-07T14:07:51.213421,100,20,Dubai,2026-02-06T14:07:51.213421,POS_PAYMENT,10.0.0.165
122.0,Dubai,2026-02-07T14:07:51.213424,100,20,Dubai,2026-02-06T14:07:51.213425,POS_PAYMENT,10.0.0.1
91.0,Dubai,2026-02-07T14:07:51.213428,100,20,Dubai,2026-02-06T14:07:51.213428,POS_PAYMENT,10.0.0.104
78.0,Dubai,2026-02-07T14:07:51.213431,100,20,Dubai,2026-02-06T14:07:51.213432,POS_PAYMENT,10.0.0.240
500.01,Dubai,2026-02-07T14:07:51.213442,5000,1000,Dubai,2026-02-07T13:57:51.213443,WITHDRAWAL_QUICK_FLIP,192.168.1.105
59.0,Dubai,2026-02-07T14:07:51.213446,100,20,Dubai,2026-02-06T14:07:51.213447,POS_PAYMENT,10.0.0.111
56.0,Dubai,2026-02-07T14:07:51.213452,100,20,Dubai,2026-02-06T14:07:51.213453,POS_PAYMENT,10.0.0.164
59.0,Dubai,2026-02-07T14:07:51.213456,100,20,Dubai,2026-02-06T14:07:51.213457,POS_PAYMENT,10.0.0.87
65.0,Dubai,2026-02-07T14:07:51.213459,100,20,Dubai,2026-02-06T14:07:51.213460,POS_PAYMENT,10.0.0.225
69.0,Dubai,2026-02-07T14:07:51.213463,100,20,Dubai,2026-02-06T14:07:51.213463,POS_PAYMENT,10.0.0.38
119.0,Dubai,2026-02-07T14:07:51.213466,100,20,Dubai,2026-02-06T14:07:51.213467,POS_PAYMENT,10.0.0.153
61.0,Dubai,2026-02-07T14:07:51.213470,100,20,Dubai,2026-02-06T14:07:51.213470,POS_PAYMENT,10.0.0.207
149.0,Dubai,2026-02-07T14:07:51.213473,100,20,Dubai,2026-02-06T14:07:51.213474,POS_PAYMENT,10.0.0.107
51.0,Dubai,2026-02-07T14:07:51.213476,100,20,Dubai,2026-02-06T14:07:51.213477,POS_PAYMENT,10.0.0.12
95.0,Dubai,2026-02-07T14:07:51.213480,100,20,Dubai,2026-02-06T14:07:51.213480,POS_PAYMENT,10.0.0.85
125.0,Dubai,2026-02-07T14:07:51.213483,100,20,Dubai,2026-02-06T14:07:51.213484,POS_PAYMENT,10.0.0.222
110.0,Dubai,2026-02-07T14:07:51.213486,100,20,Dubai,2026-02-06T14:07:51.213487,POS_PAYMENT,10.0.0.105
76.0,Dubai,2026-02-07T14:07:51.213490,100,20,Dubai,2026-02-06T14:07:51.213490,POS_PAYMENT,10.0.0.57
60.0,Dubai,2026-02-07T14:07:51.213493,100,20,Dubai,2026-02-06T14:07:51.213494,POS_PAYMENT,10.0.0.212
116.0,Dubai,2026-02-07T14:07:51.213496,100,20,Dubai,2026-02-06T14:07:51.213497,POS_PAYMENT,10.0.0.129
83.0,Dubai,2026-02-07T14:07:51.213500,100,20,Dubai,2026-02-06T14:07:51.213500,POS_PAYMENT,10.0.0.206
38715.0,North Korea,2026-02-07T14:07:51.213509,100,20,Dubai,2026-02-07T14:02:51.213510,TRANSFER,89.14.22.11
59.0,Dubai,2026-02-07T14:07:51.213513,100,20,Dubai,2026-02-06T14:07:51.213513,POS_PAYMENT,10.0.0.135
98.0,Dubai,2026-02-07T14:07:51.213516,100,20,Dubai,2026-02-06T14:07:51.213517,POS_PAYMENT,10.0.0.71
66.0,Dubai,2026-02-07T14:07:51.213520,100,20,Dubai,2026-02-06T14:07:51.213520,POS_PAYMENT,10.0.0.251
121.0,Dubai,2026-02-07T14:07:51.213523,100,20,Dubai,2026-02-06T14:07:51.213524,POS_PAYMENT,10.0.0.46
82.0,Dubai,2026-02-07T14:07:51.213527,100,20,Dubai,2026-02-06T14:07:51.213527,POS_PAYMENT,10.0.0.195
53.0,Dubai,2026-02-07T14:07:51.213530,100,20,Dubai,2026-02-06T14:07:51.213531,POS_PAYMENT,10.0.0.7
148.0,Dubai,2026-02-07T14:07:51.213533,100,20,Dubai,2026-02-06T14:07:51.213534,POS_PAYMENT,10.0.0.183
95.0,Dubai,2026-02-07T14:07:51.213537,100,20,Dubai,2026-02-06T14:07:51.213537,POS_PAYMENT,10.0.0.27
101.0,Dubai,2026-02-07T14:07:51.213540,100,20,Dubai,2026-02-06T14:07:51.213541,POS_PAYMENT,10.0.0.141
81.0,Dubai,2026-02-07T14:07:51.213543,100,20,Dubai,2026-02-06T14:07:51.213544,POS_PAYMENT,10.0.0.102
83.0,Dubai,2026-02-07T14:07:51.213547,100,20,Dubai,2026-02-06T14:07:51.213547,POS_PAYMENT,10.0.0.153
105.0,Dubai,2026-02-07T14:07:51.213550,100,20,Dubai,2026-02-06T14:07:51.213551,POS_PAYMENT,10.0.0.64
108.0,Dubai,2026-02-07T14:07:51.213553,100,20,Dubai,2026-02-06T14:07:51.213554,POS_PAYMENT,10.0.0.146
136.0,Dubai,2026-02-07T14:07:51.213557,100,20,Dubai,2026-02-06T14:07:51.213557,POS_PAYMENT,10.0.0.227
57.0,Dubai,2026-02-07T14:07:51.213560,100,20,Dubai,2026-02-06T14:07:51.213560,POS_PAYMENT,10.0.0.119
82.0,Dubai,2026-02-07T14:07:51.213563,100,20,Dubai,2026-02-06T14:07:51.213564,POS_PAYMENT,10.0.0.115
83.0,Dubai,2026-02-07T14:07:51.213566,100,20,Dubai,2026-02-06T14:07:51.213567,POS_PAYMENT,10.0.0.20
87.0,Dubai,2026-02-07T14:07:51.213570,100,20,Dubai,2026-02-06T14:07:51.213570,POS_PAYMENT,10.0.0.223
118.0,Dubai,2026-02-07T14:07:51.213573,100,20,Dubai,2026-02-06T14:07:51.213574,POS_PAYMENT,10.0.0.206
140.0,Dubai,2026-02-07T14:07:51.213576,100,20,Dubai,2026-02-06T14:07:51.213577,POS_PAYMENT,10.0.0.101
138.0,Dubai,2026-02-07T14:07:51.213580,100,20,Dubai,2026-02-06T14:07:51.213580,POS_PAYMENT,10.0.0.3
90.0,Dubai,2026-02-07T14:07:51.213583,100,20,Dubai,2026-02-06T14:07:51.213584,POS_PAYMENT,10.0.0.15
71.0,Dubai,2026-02-07T14:07:51.213586,100,20,Dubai,2026-02-06T14:07:51.213587,POS_PAYMENT,10.0.0.228
117.0,Dubai,2026-02-07T14:07:51.213590,100,20,Dubai,2026-02-06T14:07:51.213590,POS_PAYMENT,10.0.0.3
146.0,Dubai,2026-02-07T14:07:51.213593,100,20,Dubai,2026-02-06T14:07:51.213593,POS_PAYMENT,10.0.0.243
115.0,Dubai,2026-02-07T14:07:51.213596,100,20,Dubai,2026-02-06T14:07:51.213597,POS_PAYMENT,10.0.0.197
134.0,Dubai,2026-02-07T14:07:51.213599,100,20,Dubai,2026-02-06T14:07:51.213600,POS_PAYMENT,10.0.0.104
95.0,Dubai,2026-02-07T14:07:51.213603,100,20,Dubai,2026-02-06T14:07:51.213603,POS_PAYMENT,10.0.0.81
86.0,Dubai,2026-02-07T14:07:51.213606,100,20,Dubai,2026-02-06T14:07:51.213607,POS_PAYMENT,10.0.0.247
51.0,Dubai,2026-02-07T14:07:51.213609,100,20,Dubai,2026-02-06T14:07:51.213610,POS_PAYMENT,10.0.0.188
100.0,Dubai,2026-02-07T14:07:51.213614,100,20,Dubai,2026-02-06T14:07:51.213615,POS_PAYMENT,10.0.0.103
123.0,Dubai,2026-02-07T14:07:51.213619,100,20,Dubai,2026-02-06T14:07:51.213619,POS_PAYMENT,10.0.0.232
77.0,Dubai,2026-02-07T14:07:51.213622,100,20,Dubai,2026-02-06T14:07:51.213623,POS_PAYMENT,10.0.0.55
99.0,Dubai,2026-02-07T14:07:51.213625,100,20,Dubai,2026-02-06T14:07:51.213626,POS_PAYMENT,10.0.0.122
71.0,Dubai,2026-02-07T14:07:51.213629,100,20,Dubai,2026-02-06T14:07:51.213629,POS_PAYMENT,10.0.0.142
55.0,Dubai,2026-02-07T14:07:51.213632,100,20,Dubai,2026-02-06T14:07:51.213633,POS_PAYMENT,10.0.0.199
103.0,Dubai,2026-02-07T14:07:51.213635,100,20,Dubai,2026-02-06T14:07:51.213636,POS_PAYMENT,10.0.0.135
63.0,Dubai,2026-02-07T14:07:51.213639,100,20,Dubai,2026-02-06T14:07:51.213639,POS_PAYMENT,10.0.0.116
92.0,Dubai,2026-02-07T14:07:51.213642,100,20,Dubai,2026-02-06T14:07:51.213643,POS_PAYMENT,10.0.0.128
104.0,Dubai,2026-02-07T14:07:51.213645,100,20,Dubai,2026-02-06T14:07:51.213646,POS_PAYMENT,10.0.0.248
91.0,Dubai,2026-02-07T14:07:51.213649,100,20,Dubai,2026-02-06T14:07:51.213649,POS_PAYMENT,10.0.0.153
58.0,Dubai,2026-02-07T14:07:51.213652,100,20,Dubai,2026-02-06T14:07:51.213653,POS_PAYMENT,10.0.0.46
54.0,Dubai,2026-02-07T14:07:51.213655,100,20,Dubai,2026-02-06T14:07:51.213656,POS_PAYMENT,10.0.0.164
98.0,Dubai,2026-02-07T14:07:51.213659,100,20,Dubai,2026-02-06T14:07:51.213659,POS_PAYMENT,10.0.0.54
70.0,Dubai,2026-02-07T14:07:51.213662,100,20,Dubai,2026-02-06T14:07:51.213662,POS_PAYMENT,10.0.0.174
127.0,Dubai,2026-02-07T14:07:51.213665,100,20,Dubai,2026-02-06T14:07:51.213666,POS_PAYMENT,10.0.0.147
101.0,Dubai,2026-02-07T14:07:51.213668,100,20,Dubai,2026-02-06T14:07:51.213669,POS_PAYMENT,10.0.0.26
82.0,Dubai,2026-02-07T14:07:51.213672,100,20,Dubai,2026-02-06T14:07:51.213672,POS_PAYMENT,10.0.0.189
52.0,Dubai,2026-02-07T14:07:51.213675,100,20,Dubai,2026-02-06T14:07:51.213676,POS_PAYMENT,10.0.0.160
86.0,Dubai,2026-02-07T14:07:51.213679,100,20,Dubai,2026-02-06T14:07:51.213680,POS_PAYMENT,10.0.0.247
59.0,Dubai,2026-02-07T14:07:51.213683,100,20,Dubai,2026-02-06T14:07:51.213683,POS_PAYMENT,10.0.0.247
132.0,Dubai,2026-02-07T14:07:51.213686,100,20,Dubai,2026-02-06T14:07:51.213687,POS_PAYMENT,10.0.0.213
140.0,Dubai,2026-02-07T14:07:51.213689,100,20,Dubai,2026-02-06T14:07:51.213690,POS_PAYMENT,10.0.0.49
123.0,Dubai,2026-02-07T14:07:51.213693,100,20,Dubai,2026-02-06T14:07:51.213693,POS_PAYMENT,10.0.0.35
500.01,Dubai,2026-02-07T14:07:51.213700,5000,1000,Dubai,2026-02-07T13:57:51.213701,WITHDRAWAL_QUICK_FLIP,192.168.1.105
